Template A,Attribute A,Template B,Attribute B,Property A,Property B,Class A,Class B,Annotation,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_President, primeminister, Ficha_de_autoridad, sucesor2, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/President, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.1818, 1.0758, 0.9718, 0.0000, 66, 12, 71, 69, 0, 71, 71, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_company, key_people, Ficha_de_organización, propietario, dbo:keyPerson, dbo:owningCompany, , http://dbpedia.org/ontology/Organisation, , , , dbo:Person, dbo:Company, 1.3125, 1.3438, 0.4419, 0.0000, 64, 84, 86, 38, 0, 86, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_album, Producer, Track_listing, writer7, dbo:producer, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 0.3857, 2.7143, 0.0000, 0.5895, 70, 27, 190, 0, 112, 190, 190, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_person, spouse, Ficha_de_artista_musical, relacionados, dbo:spouse, dbo:related, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/MusicalArtist, , dbo:Person, , dbo:Person, , 0.2661, 1.0642, 0.0000, 0.3966, 109, 29, 116, 0, 46, 116, 116, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Geobox, city, Ficha_de_cuerpo_de_agua, lugar_desembocadura, dbo:city, dbo:mouthPosition, , http://dbpedia.org/ontology/BodyOfWater, , , dbo:River, dbo:City, geo:SpatialThing, 1.0372, 1.0977, 0.0000, 0.0000, 215, 223, 236, 0, 0, 236, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Network, country, Ficha_de_emisora_de_radio, ciudad, dbo:locationCountry, dbo:city, , http://dbpedia.org/ontology/RadioStation, , , , dbo:Country, dbo:City, 1.3000, 1.3000, 0.0000, 0.0000, 10, 13, 13, 0, 0, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_settlement, subdivision_name1, Ficha_de_isla, archipiélago, dbo:isPartOf, dbo:archipelago, , http://dbpedia.org/ontology/Island, , , dbo:Island, , , 0.8824, 1.0294, 0.0000, 0.0000, 34, 30, 35, 0, 0, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_company, owner, Ficha_de_organización, fundador, dbo:owner, dbo:founder, , http://dbpedia.org/ontology/Organisation, , , , dbo:Agent, dbo:Person, 1.2917, 1.3750, 0.0000, 0.3636, 24, 31, 33, 0, 12, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_company, key_people, Ficha_de_organización, founder, dbo:keyPerson, dbo:foundedBy, , http://dbpedia.org/ontology/Organisation, , , , dbo:Person, dbo:Agent, 1.1250, 1.4167, 0.6471, 0.0000, 24, 27, 34, 22, 0, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_church, style, Ficha_de_templo, tipo, dbo:architecturalStyle, dbo:buildingType, http://dbpedia.org/ontology/HistoricBuilding, http://dbpedia.org/ontology/HistoricBuilding, , dbo:ArchitecturalStructure, dbo:Building, , , 1.5875, 1.8125, 0.0000, 0.4759, 80, 127, 145, 0, 69, 145, 145, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0
Infobox_person, home_town, Ficha_de_persona, nacionalidad, dbo:hometown, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , dbo:Agent, dbo:Person, dbo:Settlement, dbo:Country, 1.3421, 1.3421, 0.2745, 0.0000, 38, 51, 51, 14, 0, 51, 51, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0
Infobox_officeholder, deputy, Ficha_de_autoridad, sucesor2, dbo:deputy, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.2609, 1.2029, 0.9699, 0.0000, 138, 36, 166, 161, 0, 166, 166, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_Officeholder, predecessor, Ficha_de_Presidente, sucesor2, dbo:predecessor, dbo:successor, , , , , , , , 0.2295, 1.2131, 0.9730, 0.0000, 61, 14, 74, 72, 0, 74, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_settlement, p5, Ficha_de_entidad_subnacional, subdivisión, dbo:part, dbo:division, , http://dbpedia.org/ontology/AdministrativeRegion, , , , dbo:Place, , 0.2670, 1.1152, 0.0000, 0.0000, 191, 51, 213, 0, 0, 213, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Persondata, PLACE_OF_BIRTH, Ficha_de_árbitro, minibandera, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Referee, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 2.9091, 3.4545, 0.0000, 0.7895, 11, 32, 38, 0, 30, 38, 38, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1
Infobox_Network, country, Ficha_de_emisora_de_radio, ciudad, dbo:country, dbo:city, , http://dbpedia.org/ontology/RadioStation, , , , dbo:Country, dbo:City, 1.3000, 1.3000, 0.0000, 0.0000, 10, 13, 13, 0, 0, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_officeholder, vicepresident, Ficha_de_Presidente, sucesor, dbo:vicePresident, dbo:successor, http://dbpedia.org/ontology/Politician, , , , , dbo:Person, , 0.7500, 1.1875, 0.8947, 0.0000, 16, 12, 19, 17, 0, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_video_game, platforms, Ficha_de_videojuego, motor, dbo:computingPlatform, dbo:gameEngine, http://dbpedia.org/ontology/VideoGame, http://dbpedia.org/ontology/VideoGame, , dbo:Software, dbo:VideoGame, , , 1.7758, 1.7848, 0.8392, 0.9548, 223, 396, 398, 334, 380, 398, 398, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0
Infobox_Single, Last_single, Ficha_de_sencillo, álbum, dbo:previousWork, dbo:album, , http://dbpedia.org/ontology/Single, , dbo:Work, , dbo:Work, dbo:Album, 1.2451, 1.2879, 0.9456, 0.7583, 257, 320, 331, 313, 251, 331, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_Minister, birth_place, Ficha_de_autoridad, residencia, dbo:birthPlace, dbo:residence, , http://dbpedia.org/ontology/President, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.4286, 1.4286, 0.3000, 0.0000, 7, 10, 10, 3, 0, 10, 10, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_Film, editing, Ficha_de_película, guion, dbo:editing, dbo:writer, , http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Work, dbo:Person, dbo:Person, 0.9219, 1.0000, 0.8594, 0.0625, 64, 59, 64, 55, 4, 64, 64, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
Infobox_Hospital, Country, Ficha_de_hospital, localización, dbo:country, dbo:location, , http://dbpedia.org/ontology/Hospital, , , , dbo:Country, dbo:Place, 1.5714, 3.1429, 0.6364, 0.0000, 7, 11, 22, 14, 0, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_album, Artist, Tracklist, writer5, dbo:artist, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Person, 0.4206, 1.7944, 0.0000, 0.6406, 107, 45, 192, 0, 123, 192, 192, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
Infobox_station, type, Ficha_de_estación, propietario, dbo:type, dbo:owner, http://dbpedia.org/ontology/Station, http://dbpedia.org/ontology/Station, , , , , dbo:Agent, 1.0820, 1.1104, 0.9602, 0.0000, 317, 343, 352, 338, 0, 352, 352, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_Airline, secondary_hubs, Ficha_de_aerolínea, sede_central, dbo:hubAirport, dbo:headquarter, , http://dbpedia.org/ontology/Airline, , dbo:Airline, dbo:Organisation, dbo:Airport, dbo:PopulatedPlace, 0.1676, 1.1455, 0.9855, 0.8794, 543, 91, 622, 613, 547, 622, 622, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Infobox_television, composer, Ficha_de_serie_de_televisión, creador, dbo:composer, dbo:creator, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , dbo:Work, , dbo:Person, dbo:Agent, 0.9152, 1.5380, 0.8251, 0.0000, 342, 313, 526, 434, 0, 526, 526, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_street, terminus_b, Ficha_de_vía_de_transporte, extremo2_contenido, dbo:routeEnd, dbo:routeEndLocation, http://dbpedia.org/ontology/Road, http://dbpedia.org/ontology/RouteOfTransportation, , dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:Place, 0.3333, 1.5000, 0.0000, 0.1111, 6, 2, 9, 0, 1, 9, 9, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_person, birth_place, Ficha_de_artista, lugar_fallecimiento, dbo:birthPlace, dbo:deathPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Artist, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.6786, 1.6786, 0.8014, 0.6809, 84, 57, 141, 113, 96, 141, 141, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_philosopher, death_place, Ficha_de_científico, país_de_residencia, dbo:deathPlace, dbo:country, http://dbpedia.org/ontology/Philosopher, http://dbpedia.org/ontology/Scientist, , dbo:Person, , dbo:Place, dbo:Country, 1.0000, 1.0000, 0.0000, 0.7778, 9, 9, 9, 0, 7, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_album, Artist, Tracklist, writer4, dbo:artist, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Person, 0.4206, 1.7944, 0.0000, 0.6406, 107, 45, 192, 0, 123, 192, 192, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
Infobox_film, editing, Ficha_de_película, dirección2, dbo:editing, dbo:director, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Film, dbo:Person, dbo:Person, 0.0224, 1.2266, 0.9377, 0.0561, 3036, 68, 3724, 3492, 209, 3724, 3724, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_person, death_place, Ficha_de_científico, país_de_residencia, dbo:deathPlace, dbo:country, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Scientist, , dbo:Person, , dbo:Place, dbo:Country, 1.2037, 1.2407, 0.0000, 0.7463, 54, 65, 67, 0, 50, 67, 67, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
Infobox_athlete, residence, Ficha_de_deportista, lugar_nacimiento, dbo:residence, dbo:birthPlace, , http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.9333, 2.0667, 0.8710, 0.0000, 15, 29, 31, 27, 0, 31, 31, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_Buddhist_temple, website, Ficha_de_templo, web, foaf:page, foaf:homepage, http://dbpedia.org/ontology/HistoricBuilding, http://dbpedia.org/ontology/HistoricBuilding, , , , , , 0.1429, 1.0000, 0.0000, 0.0000, 7, 1, 7, 0, 0, 7, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_scientist, influences, Ficha_de_científico, influyó_en, dbo:influencedBy, dbo:influenced, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , , , , , 1.0476, 1.0952, 0.7391, 0.6087, 21, 22, 23, 17, 14, 23, 23, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_adult_biography, birth_place, Ficha_de_actor, grupo_étnico, dbo:birthPlace, dbo:ethnicity, http://dbpedia.org/ontology/AdultActor, http://dbpedia.org/ontology/Actor, , dbo:Person, dbo:Person, dbo:Place, dbo:EthnicGroup, 1.3765, 1.3827, 0.5536, 0.9866, 162, 223, 224, 124, 221, 224, 224, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
Infobox_Prime_Minister, primeminister3, Ficha_de_autoridad, sucesor, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/PrimeMinister, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.2500, 1.0000, 0.9808, 0.0000, 52, 13, 52, 51, 0, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Officeholder, predecessor, Ficha_de_autoridad, sucesor4, dbo:predecessor, dbo:successor, , http://dbpedia.org/ontology/President, , , , , , 0.0713, 1.2554, 0.9637, 0.0000, 505, 36, 634, 611, 0, 634, 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_President, vicepresident2, Ficha_de_autoridad, sucesor, dbo:vicePresident, dbo:successor, http://dbpedia.org/ontology/President, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.0917, 1.0459, 0.8158, 0.0000, 109, 10, 114, 93, 0, 114, 114, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_musical_artist, label, Ficha_de_artista_musical, relacionados, dbo:recordLabel, dbo:related, , http://dbpedia.org/ontology/MusicalArtist, , , , dbo:RecordLabel, , 0.4279, 1.2051, 0.0000, 0.6891, 3779, 1617, 4554, 0, 3138, 4554, 4554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Persondata, PLACE_OF_DEATH, Ficha_de_noble, lugar_de_entierro, dbo:deathPlace, dbo:placeOfBurial, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Noble, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.8636, 1.8636, 0.0732, 0.9512, 22, 41, 41, 3, 39, 41, 41, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_book, subject, Ficha_de_libro, género, dbo:nonFictionSubject, dbo:literaryGenre, http://dbpedia.org/ontology/Book, http://dbpedia.org/ontology/Book, , dbo:WrittenWork, dbo:WrittenWork, , , 1.1778, 1.2889, 0.3621, 0.4138, 45, 53, 58, 21, 24, 58, 58, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
Infobox_Aircraft_Type, developed_from, Ficha_de_aeronave, variantes_con_su_propio_artículo, dbo:predecessor, dbo:successor, , http://dbpedia.org/ontology/Aircraft, , , , , , 0.5444, 1.0556, 0.6000, 0.7053, 90, 49, 95, 57, 67, 95, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_company, services, Ficha_de_organización, products, dbo:service, dbo:product, , http://dbpedia.org/ontology/Organisation, , dbo:Company, dbo:Organisation, , , 0.4177, 1.1899, 0.6064, 0.1702, 79, 33, 94, 57, 16, 94, 94, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Infobox_person, nationality, Ficha_de_militar, lealtad, dbo:nationality, dbo:country, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/MilitaryPerson, , dbo:Person, , dbo:Country, dbo:Country, 0.8947, 1.2105, 0.0000, 0.0435, 19, 17, 23, 0, 1, 23, 23, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1
Infobox_officeholder, successor, Ficha_de_autoridad, hijos, dbo:successor, dbo:child, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , dbo:Person, , dbo:Person, 0.9130, 1.1304, 0.8269, 0.8077, 46, 42, 52, 43, 42, 52, 52, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_officeholder, vicepresident, Ficha_de_autoridad, sucesor3, dbo:vicePresident, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.1522, 1.0978, 0.9406, 0.0000, 92, 14, 101, 95, 0, 101, 101, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_company, genre, Ficha_de_organización, género, dbo:genre, dbo:gender, , http://dbpedia.org/ontology/Organisation, , , , dbo:Genre, , 0.6667, 1.5000, 0.0000, 0.0000, 6, 4, 9, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Airline, bases, Ficha_de_aerolínea, sede_central, dbo:targetAirport, dbo:headquarter, , http://dbpedia.org/ontology/Airline, , dbo:Airline, dbo:Organisation, dbo:Airport, dbo:PopulatedPlace, 0.5732, 1.2195, 0.9933, 0.0000, 246, 141, 300, 298, 0, 300, 300, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Persondata, PLACE_OF_DEATH, Ficha_de_escritor, Nacionalidad, dbo:deathPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 0.8056, 2.1944, 0.2658, 0.8101, 36, 29, 79, 21, 64, 79, 79, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1
Taxobox, subdivisio, Ficha_de_taxón, subphylum, dbo:division, dbo:phylum, , , , , dbo:Species, , , 0.0191, 1.6567, 0.0740, 0.0905, 367, 7, 608, 45, 55, 608, 608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_television, composer, Ficha_de_serie_de_televisión, reparto, dbo:composer, dbo:starring, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , dbo:Work, dbo:Work, dbo:Person, dbo:Actor, 1.0327, 1.8898, 0.8639, 0.0000, 490, 506, 926, 800, 0, 926, 926, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Infobox_writer, occupation, Ficha_de_científico, campos, dbo:occupation, dbo:field, http://dbpedia.org/ontology/Writer, http://dbpedia.org/ontology/Scientist, , , dbo:Artist, dbo:PersonFunction, , 1.0000, 1.1429, 0.0000, 0.0000, 7, 7, 8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_President, primeminister, Ficha_de_Presidente, sucesor, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/President, , , , , dbo:Person, , 0.9412, 1.0588, 0.9444, 0.0000, 17, 16, 18, 17, 0, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_officeholder, nationality, Ficha_de_persona, lugar_de_fallecimiento, dbo:nationality, dbo:deathPlace, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.2941, 1.2941, 0.9091, 0.5000, 17, 22, 22, 20, 11, 22, 22, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_football_club, ground, Jugador_de_fútbol, nac, dbo:ground, dbo:nationality, http://dbpedia.org/ontology/SoccerClub, http://dbpedia.org/ontology/SoccerPlayer, , dbo:SoccerClub, dbo:Person, dbo:Place, dbo:Country, 0.8000, 1.4000, 0.0000, 0.0000, 10, 8, 14, 0, 0, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_television, writer, Ficha_de_película, producción, dbo:author, dbo:producer, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/Film, , dbo:Work, dbo:Work, dbo:Person, dbo:Agent, 1.3043, 1.4348, 0.8182, 0.0000, 23, 30, 33, 27, 0, 33, 33, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0
Infobox_writer, occupation, Ficha_de_escritor, Género, dbo:occupation, dbo:genre, http://dbpedia.org/ontology/Writer, http://dbpedia.org/ontology/Writer, , , , dbo:PersonFunction, dbo:Genre, 0.6953, 1.1900, 0.6054, 0.7952, 279, 194, 332, 201, 264, 332, 332, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_district, p1, Ficha_de_entidad_subnacional, capital, dbo:part, dbo:capital, , http://dbpedia.org/ontology/AdministrativeRegion, , , dbo:PopulatedPlace, dbo:Place, dbo:City, 1.0769, 1.0769, 0.0000, 0.0000, 26, 28, 28, 0, 0, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_Company, location_country, Ficha_de_organización, sede, dbo:locationCountry, dbo:headquarter, , http://dbpedia.org/ontology/Organisation, , , dbo:Organisation, dbo:Country, dbo:PopulatedPlace, 0.6667, 1.0000, 0.0000, 0.0000, 6, 4, 6, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_volleyball_biography, birth_place, Ficha_de_jugador_de_voleibol, nacionalidad, dbo:birthPlace, dbo:nationality, , http://dbpedia.org/ontology/VolleyballPlayer, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 2.4000, 2.4000, 0.7083, 0.9167, 10, 24, 24, 17, 22, 24, 24, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_film, cinematography, Ficha_de_película, reparto, dbo:cinematography, dbo:starring, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Work, dbo:Person, dbo:Actor, 1.1998, 1.2003, 0.9231, 0.1550, 4724, 5668, 5670, 5234, 879, 5670, 5670, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1
Infobox_video_game, artist, Ficha_de_videojuego, director, dbo:gameArtist, dbo:director, http://dbpedia.org/ontology/VideoGame, http://dbpedia.org/ontology/VideoGame, , dbo:VideoGame, dbo:Film, dbo:Person, dbo:Person, 1.1765, 1.2941, 0.8182, 0.4545, 34, 40, 44, 36, 20, 44, 44, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1
Infobox_Officeholder, deputy, Ficha_de_autoridad, sucesor2, dbo:deputy, dbo:successor, , http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.2586, 1.1034, 0.9844, 0.0000, 58, 15, 64, 63, 0, 64, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Political_Party, ideology, Ficha_de_partido_político, sede, dbo:ideology, dbo:headquarter, , http://dbpedia.org/ontology/PoliticalParty, , dbo:Agent, dbo:Organisation, dbo:Ideology, dbo:PopulatedPlace, 1.2100, 1.2100, 0.7438, 0.9669, 100, 121, 121, 90, 117, 121, 121, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Infobox_company, subsid, Ficha_de_organización, marcas, dbo:subsidiary, dbo:tradeMark, , http://dbpedia.org/ontology/Organisation, , dbo:Company, , dbo:Company, , 1.3077, 1.3846, 0.0000, 0.0000, 13, 17, 18, 0, 0, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_monarch, successor, Ficha_de_noble, madre, dbo:successor, dbo:parent, , http://dbpedia.org/ontology/Noble, , , dbo:Person, , dbo:Person, 0.3553, 1.0351, 0.9364, 0.0000, 228, 81, 236, 221, 0, 236, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Prime_Minister, primeminister3, Ficha_de_autoridad, sucesor2, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/PrimeMinister, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.1154, 1.0000, 0.9808, 0.0000, 52, 6, 52, 51, 0, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_officeholder, predecessor7, Ficha_de_autoridad, sucesor6, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0095, 1.3155, 0.9593, 0.0000, 840, 8, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_Prime_Minister, primeminister5, Ficha_de_autoridad, sucesor, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/PrimeMinister, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.1923, 1.0000, 0.9808, 0.0000, 52, 10, 52, 51, 0, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_President, death_place, Ficha_de_autoridad, residencia, dbo:deathPlace, dbo:residence, http://dbpedia.org/ontology/President, http://dbpedia.org/ontology/President, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.9000, 1.0000, 0.0000, 0.0000, 10, 9, 10, 0, 0, 10, 10, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_GB_station, borough, Ficha_de_estación, localidad, dbo:location, dbo:province, , http://dbpedia.org/ontology/Station, , , dbo:Place, dbo:Place, dbo:Province, 0.8333, 1.0000, 0.0000, 0.0000, 6, 5, 6, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_officeholder, primeminister, Ficha_de_Presidente, sucesor, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/Politician, , , , , dbo:Person, , 0.4324, 1.0270, 1.0000, 0.0000, 37, 16, 38, 38, 0, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_person, nationality, Ficha_de_periodista, lugar_de_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Journalist, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 2.5455, 2.7273, 0.9667, 0.0000, 11, 28, 30, 29, 0, 30, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0
Persondata, PLACE_OF_DEATH, Ficha_de_artista, lugar, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Artist, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 2.6364, 2.9545, 0.7692, 0.7231, 22, 58, 65, 50, 47, 65, 65, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_Roman_emperor, place_of_burial, Ficha_de_noble, lugar_de_entierro, dbo:restingPlace, dbo:placeOfBurial, , http://dbpedia.org/ontology/Noble, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.8000, 1.2000, 0.0000, 0.0000, 5, 4, 6, 0, 0, 6, 6, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_Broadcast, affiliations, Ficha_de_canal_de_televisión, programación, dbo:broadcastNetwork, dbo:programmeFormat, , http://dbpedia.org/ontology/TelevisionStation, , dbo:Broadcaster, dbo:Broadcaster, dbo:BroadcastNetwork, , 0.5714, 1.0000, 0.0000, 0.0000, 7, 4, 7, 0, 0, 7, 7, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Geobox, tributary_right, Ficha_de_cuerpo_de_agua, lugar_nacimiento, dbo:rightTributary, dbo:sourceConfluence, , http://dbpedia.org/ontology/BodyOfWater, , dbo:River, dbo:River, dbo:River, , 0.9265, 1.0662, 0.0276, 0.0000, 136, 126, 145, 4, 0, 145, 145, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_Album, Label, Ficha_de_álbum, artista, dbo:recordLabel, dbo:artist, , http://dbpedia.org/ontology/Album, , , dbo:MusicalWork, dbo:RecordLabel, dbo:Agent, 1.2088, 1.2115, 0.9945, 0.7359, 747, 903, 905, 900, 666, 905, 905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
